"Inslee","Inslee_campaign","1059793146425626626","2018-11-06 13:02:30","Today is the day we start taking our country back, state by state. VOTE! 🗳","","82","463"
"Inslee","Inslee_campaign","1059475174490279938","2018-11-05 15:59:00",".@staceyabrams will expand health care, protect voting rights, and build an economy that works for everyone. I’m #TeamAbrams. Are you? Make sure you vote! https://t.co/eBCucV3jD9","","171","635"
"Inslee","Inslee_campaign","1059439540438478848","2018-11-05 13:37:24","Clocks turned back an hour this weekend. Sonny Perdue seemed to think it turned back hundreds of years. @AndrewGillum is going to #bringithome https://t.co/c5V0RP6521","","29","126"
"Inslee","Inslee_campaign","1059437732068499457","2018-11-05 13:30:13","Proud to be in Savannah this morning campaigning with @staceyabrams. Last minute dirty political tricks won’t stop her from focusing on the issues that matter to Georgia voters #TeamAbrams https://t.co/fHjlVmzkKh","Place(bounding_box=BoundingBox(type='Polygon', _api=<tweepy.api.API object at 0x7f2b5f5d3940>, coordinates=[[[-81.188663, 31.922596], [-81.03057, 31.922596], [-81.03057, 32.111973], [-81.188663, 32.111973]]]), _api=<tweepy.api.API object at 0x7f2b5f5d3940>, country='United States', name='Savannah', url='https://api.twitter.com/1.1/geo/id/00e9226863a6e5a4.json', country_code='US', attributes={}, place_type='city', contained_within=[], full_name='Savannah, GA', id='00e9226863a6e5a4')","22","104"
"Inslee","Inslee_campaign","1059288674570002432","2018-11-05 03:37:55","RT @ChrisCuomo: ""This President is the last person in the world who's going to give us advice about who's qualified and who is not"" Gov. Ja…","","312","0"
"Inslee","Inslee_campaign","1059188316447432709","2018-11-04 20:59:08","#BringitHome @AndrewGillum! Let’s bring solar power to the sunshine state. https://t.co/ozATj9xPMw","Place(bounding_box=BoundingBox(type='Polygon', _api=<tweepy.api.API object at 0x7f2b5f5d3940>, coordinates=[[[-84.5968051, 33.895088], [-84.46746, 33.895088], [-84.46746, 34.0011594], [-84.5968051, 34.0011594]]]), _api=<tweepy.api.API object at 0x7f2b5f5d3940>, country='United States', name='Marietta', url='https://api.twitter.com/1.1/geo/id/e229de11a7eb6823.json', country_code='US', attributes={}, place_type='city', contained_within=[], full_name='Marietta, GA', id='e229de11a7eb6823')","24","152"
"Inslee","Inslee_campaign","1059188023655587841","2018-11-04 20:57:58","RT @IsaacDovere: Washington Gov. @JayInslee’s goal for Tuesday: get to over 50% of Americans living under Democratic governors and use that…","","50","0"
"Inslee","Inslee_campaign","1059069305386622976","2018-11-04 13:06:13","Donald Trump can create anxiety, but he cannot stop Democratic Governors from protecting your health care, fighting climate change, and investing in education and infrastructure. https://t.co/fpKIsHEeXe","","54","215"
"Inslee","Inslee_campaign","1058900770790137856","2018-11-04 01:56:31","Spare me Donald Trump telling anyone they are not equipped to lead. Having spent the last two days in Florida with @AndrewGillum, I can tell you the state that launched a man to the moon is about to launch him to the governor’s office. https://t.co/HwdbC0n8Nx","","46","238"
"Inslee","Inslee_campaign","1058483951621365760","2018-11-02 22:20:14","RT @jamalraad: “I’m not saying Ron DeSantis is a climate change denier. I’m saying that climate change deniers say he’s a climate change de…","","18","0"
"Inslee","Inslee_campaign","1058408195562057729","2018-11-02 17:19:12","Republicans are going. November 6. https://t.co/XY1M8QeM54","","38","246"
"Inslee","Inslee_campaign","1058392727791067136","2018-11-02 16:17:44","We have the right team to lead Florida with @AndrewGillum and @ChrisKingFL. It’s time to #BringItHome and VOTE! https://t.co/gHiwRy4yB1","","45","199"
"Inslee","Inslee_campaign","1058384426088964096","2018-11-02 15:44:45","RT @ChrisKingFL: Great to have Gov. @JayInslee back in Florida! We’re both retired from our basketball days, but hoping we can shoot some h…","","30","0"
"Inslee","Inslee_campaign","1058378067415064576","2018-11-02 15:19:29","My message to the community of Wynmoor Village on the importance of getting out the vote this year and electing @AndrewGillum #BringItHome https://t.co/mIJVuM3Usa","Place(bounding_box=BoundingBox(type='Polygon', _api=<tweepy.api.API object at 0x7f2b5f5d3940>, coordinates=[[[-80.203196, 26.2134359], [-80.152557, 26.2134359], [-80.152557, 26.327949], [-80.203196, 26.327949]]]), _api=<tweepy.api.API object at 0x7f2b5f5d3940>, country='United States', name='Coconut Creek', url='https://api.twitter.com/1.1/geo/id/0af0a491a5194920.json', country_code='US', attributes={}, place_type='city', contained_within=[], full_name='Coconut Creek, FL', id='0af0a491a5194920')","9","39"
"Inslee","Inslee_campaign","1058336417988988928","2018-11-02 12:33:59","Talking with @MayorDanGelber on the steps Miami Beach has taken to deal with the impacts of climate change. https://t.co/VcRBvxZpW5","","4","22"
"Inslee","Inslee_campaign","1057711978326573056","2018-10-31 19:12:41","In less than a week, we can transform our country by taking back the states, governors seat by governors seat. https://t.co/vRSnybf32G","","11","34"
"Inslee","Inslee_campaign","1057706324438347776","2018-10-31 18:50:13","Acting on climate change isn't something that would be nice to do. It's something we need to do for our children and grandchildren. Their future is at stake. https://t.co/feNAxAD3ze","","21","54"
"Inslee","Inslee_campaign","1057474224007217152","2018-10-31 03:27:56","When even Congressional Republicans are out ahead of you in standing up to racism, you’re in trouble @KimReynoldsIA. Fire @SteveKingIA from your campaign. https://t.co/rKtKYWlYoR","","20","55"
"Inslee","Inslee_campaign","1057308219574349824","2018-10-30 16:28:18","The New York Times endorses @yeson1631! #waelex

""If the proposal, Initiative 1631, wins — as we hope it does — the result could ripple beyond Washington’s boundaries."" https://t.co/YkebEX8ymr","","16","37"
"Inslee","Inslee_campaign","1056691874076000256","2018-10-28 23:39:09","Are you registered? If not, make sure you do it by tomorrow. Too much is at stake. https://t.co/kK3OuVUx2i","","54","96"
"Inslee","Inslee_campaign","1056633859528425473","2018-10-28 19:48:38","It’s a dereliction of duty for a President to be fanning the flames of fear, to be dividing rather than uniting, when he ought to be speaking against fear rather than using it, and protecting those who are bearing the brunt of ancient hatred.","","15","85"
"Inslee","Inslee_campaign","1056631388127064066","2018-10-28 19:38:48","Attacking my friend Tom Steyer less than a week after being a target of terror is just disgusting. https://t.co/t4TwFmJf9i","","38","163"
